Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;Total Docs. (2024);Estimated APC (USD);Estimated value (USD)
655;21101060462;"Results in Control and Optimization";journal;"26667207";Yes;No;"Elsevier B.V.";0,586;Q2;165;2952;1071470;
656;26468;"Semigroup Forum";journal;"00371912, 14322137";No;No;"Springer New York";0,586;Q2;90;3060;1337212;
657;11800154589;"Journal of Algebra and its Applications";journal;"17936829, 02194988";No;No;"World Scientific Publishing Co. Pte Ltd";0,585;Q2;551;3001;4904280;
658;15526;"Measurement Science and Technology";journal;"09570233, 13616501";No;No;"IOP Publishing Ltd.";0,585;Q2;1680;2939;13054921;
659;17700155806;"Nonlinear Analysis: Modelling and Control";journal;"23358963, 13925113";Yes;Yes;"Vilnius University Press";0,583;Q2;62;3050;936216;
660;19700201409;"Computational Methods in Applied Mathematics";journal;"16094840, 16099389";No;No;"Walter de Gruyter GmbH";0,581;Q2;60;3163;819315;
661;21100199568;"Dissertationes Mathematicae";journal;"17306310, 00123862";No;No;"Institute of Mathematics. Polish Academy of Sciences";0,581;Q2;8;3177;155685;
662;21100241220;"International Transactions on Electrical Energy Systems";journal;"20507038";Yes;No;"John Wiley and Sons Inc";0,581;Q2;60;2979;4444200;
663;21100329547;"International Journal of Group Theory";journal;"22517669, 22517650";Yes;Yes;"University of Isfahan";0,580;Q2;28;2736;298222;
664;21101020135;"Systems";journal;"20798954";Yes;No;"Multidisciplinary Digital Publishing Institute (MDPI)";0,579;Q2;588;2960;4475290;
665;23737;"Computational Intelligence";journal;"08247935, 14678640";No;No;"Wiley-Blackwell Publishing Ltd";0,578;Q2;98;3004;1228443;
666;25142;"Applicable Analysis";journal;"00036811, 1563504X";No;No;"Taylor and Francis Ltd.";0,577;Q2;247;2989;3766202;
667;21100894514;"Chaos, Solitons and Fractals: X";journal;"25900544";Yes;No;"Elsevier Ltd";0,575;Q2;17;2987;185174;
668;23294;"Izvestiya Mathematics";journal;"10645632, 14684810";No;No;"Steklov Mathematical Institute of Russian Academy of Sciences";0,575;Q2;47;3088;734969;
669;24531;"Acta Mathematica Scientia";journal;"15729087, 02529602";No;No;"Springer";0,574;Q2;134;2986;1973796;
670;19700166502;"Journal of Pseudo-Differential Operators and Applications";journal;"1662999X, 16629981";No;No;"Birkhaeuser Verlag AG";0,574;Q2;87;2949;1091021;
671;17900156742;"Complex Variables and Elliptic Equations";journal;"17476933, 17476941";No;No;"Taylor and Francis Ltd.";0,573;Q2;193;2905;2097150;
672;94148;"Journal of Combinatorial Designs";journal;"10638539";No;No;"John Wiley &amp; Sons Inc.";0,573;Q2;35;3168;639932;
673;130117;"Optimization and Engineering";journal;"13894420";No;No;"Springer Netherlands";0,573;Q2;114;3022;1360093;
674;21101047130;"Sampling Theory, Signal Processing, and Data Analysis";journal;"27305724, 27305716";No;No;"Springer International Publishing";0,573;Q2;19;2868;212251;
675;21100927405;"Advances in Statistical Climatology, Meteorology and Oceanography";journal;"23643587, 23643579";Yes;Yes;"Copernicus Publications";0,571;Q2;11;3121;152915;
676;11600153404;"Pure and Applied Mathematics Quarterly";journal;"15588599, 15588602";No;No;"International Press of Boston, Inc.";0,571;Q2;80;3071;1053455;
677;21100838145;"Machines";journal;"20751702";Yes;No;"Multidisciplinary Digital Publishing Institute (MDPI)";0,570;Q2;943;2910;10870947;
678;12517;"Wave Motion";journal;"01652125";No;No;"Elsevier B.V.";0,570;Q2;120;2976;1594957;
679;26415;"Electronic Transactions on Numerical Analysis";journal;"10689613";Yes;No;"Kent State University";0,569;Q2;44;3060;691515;
680;21101063736;"IFAC Journal of Systems and Control";journal;"24686018";No;No;"Elsevier B.V.";0,569;Q2;55;2977;279871;
681;21092;"Mechanics Based Design of Structures and Machines";journal;"15397742, 15397734";No;No;"Taylor and Francis Ltd.";0,569;Q2;527;3059;3649706;
682;21100239244;"Advances in Mechanics";journal;"10000992";No;No;"li xue jin zhan bian ji bu";0,568;Q2;22;2785;328650;
683;29978;"Stat";journal;"20491573";No;No;"Wiley-Blackwell Publishing Ltd";0,568;Q2;114;2970;1446486;
684;21100446929;"European Actuarial Journal";journal;"21909741, 21909733";No;No;"Springer International Publishing AG";0,565;Q2;50;3022;544003;
685;23230;"International Journal of Algebra and Computation";journal;"02181967, 17936500";No;No;"World Scientific Publishing Co. Pte Ltd";0,565;Q2;55;3082;1050992;
686;23035;"Journal of Biopharmaceutical Statistics";journal;"10543406, 15205711";No;No;"Taylor and Francis Ltd.";0,565;Q2;143;3089;1306848;
687;21101021638;"Stochastic Systems";journal;"19465238";Yes;Yes;"INFORMS Institute for Operations Research and the Management Sciences";0,565;Q2;16;3516;232063;
688;15026;"Flow Measurement and Instrumentation";journal;"09555986";No;No;"Elsevier B.V.";0,564;Q2;211;3003;2420688;
689;5100155079;"IET Control Theory and Applications";journal;"17518644, 17518652";Yes;No;"John Wiley &amp; Sons Inc.";0,564;Q2;225;3262;3575070;
690;21101052917;"Mathematical Foundations of Computing";journal;"25778838";Yes;No;"American Institute of Mathematical Sciences";0,563;Q2;40;2724;411294;
691;5200152822;"Advances in Data Analysis and Classification";journal;"18625347, 18625355";No;No;"Springer Science and Business Media Deutschland GmbH";0,562;Q2;76;3132;779886;
692;21100836333;"Matematychni Studii";journal;"10274634, 24110620";Yes;Yes;"VNTL Publishers";0,562;Q2;44;2871;634599;
693;25960;"Proceedings of the Edinburgh Mathematical Society";journal;"14643839, 00130915";No;No;"Cambridge University Press";0,562;Q2;64;3083;881675;
694;18800156711;"Advances in Mathematics of Communications";journal;"19305346, 19305338";No;No;"American Institute of Mathematical Sciences";0,561;Q2;102;3005;958496;
695;21100976153;"IEEE Transactions on Molecular, Biological, and Multi-Scale Communications";journal;"23327804";No;No;"Institute of Electrical and Electronics Engineers Inc.";0,560;Q2;68;3185;630582;
696;61774;"Journal of Inequalities and Applications";journal;"1029242X, 10255834";Yes;No;"Springer Nature";0,560;Q2;159;2993;2747748;
697;145268;"Theory and Applications of Categories";journal;"1201561X";Yes;No;"Mount Allison University";0,560;Q2;83;3003;792676;
698;28967;"Discrete Event Dynamic Systems: Theory and Applications";journal;"15737594, 09246703";No;No;"Springer Netherlands";0,559;Q2;22;3250;351000;
699;19700177406;"Dynamic Games and Applications";journal;"21530785, 21530793";No;No;"Springer Science + Business Media";0,558;Q2;93;3040;848082;
700;25165;"Applied Mathematical Finance";journal;"1350486X, 14664313";No;No;"Routledge";0,557;Q2;5;3022;223604;
701;21101124068;"Iraqi Journal for Computer Science and Mathematics";journal;"27887421, 29580544";Yes;No;"College of Education, Al-Iraqia University";0,557;Q2;82;2945;444650;
702;12360;"International Journal of General Systems";journal;"03081079, 15635104";No;No;"Taylor and Francis Ltd.";0,556;Q2;75;3001;699189;
703;18078;"Robotica";journal;"02635747, 14698668";No;No;"Cambridge University Press";0,556;Q2;241;3012;2804166;
704;24562;"Mathematical Biosciences";journal;"00255564, 18793134";No;No;"Elsevier Inc.";0,555;Q2;134;3091;1261272;
705;4400151729;"Eurasia Journal of Mathematics, Science and Technology Education";journal;"13058223, 13058215";Yes;No;"Modestum LTD";0,554;Q2;179;2933;2179204;
706;21101092812;"Proceedings of the American Mathematical Society, Series B";journal;"23301511";Yes;No;"American Mathematical Society";0,554;Q2;56;3010;282947;
707;23841;"Journal of Approximation Theory";journal;"10960430, 00219045";No;No;"Academic Press Inc.";0,553;Q2;50;3070;927108;
708;12119;"Journal of Applied Statistics";journal;"02664763, 13600532";No;No;"Routledge";0,552;Q2;214;2960;2746643;
709;26451;"Expositiones Mathematicae";journal;"07230869";No;No;"Elsevier GmbH";0,550;Q2;50;3086;669635;
710;23978;"Journal of Theoretical Probability";journal;"15729230, 08949840";No;No;"Springer New York";0,550;Q2;116;3045;1482749;
711;23872;"Journal of Difference Equations and Applications";journal;"15635120, 10236198";No;No;"Taylor and Francis Ltd.";0,549;Q2;110;2944;1248106;
712;19700174683;"International Journal for Numerical Methods in Biomedical Engineering";journal;"20407947, 20407939";No;No;"Wiley-Blackwell";0,548;Q2;109;3045;1601490;
713;23559;"Journal of Statistical Computation and Simulation";journal;"15635163, 00949655";No;No;"Taylor and Francis Ltd.";0,548;Q2;195;2991;2662362;
714;26456;"Sbornik Mathematics";journal;"14684802, 10645616";No;No;"Steklov Mathematical Institute of Russian Academy of Sciences";0,548;Q2;75;3145;1138597;
715;14188;"Statistica Neerlandica";journal;"00390402, 14679574";No;No;"Wiley-Blackwell Publishing Ltd";0,547;Q2;42;2970;433560;
716;26308;"Quarterly Journal of Mathematics";journal;"00335606, 14643847";No;No;"Oxford University Press";0,546;Q2;62;3041;921479;
717;5700165206;"Complex Analysis and Operator Theory";journal;"16618262, 16618254";No;No;"Birkhauser Verlag Basel";0,545;Q2;201;2988;1974846;
718;21100205111;"Computational Methods and Function Theory";journal;"16179447";No;No;"Springer Verlag";0,545;Q2;87;2965;785804;
719;19700180503;"Discussiones Mathematicae - Graph Theory";journal;"20835892, 12343099";Yes;Yes;"University of Zielona Gora";0,545;Q2;73;2917;1070573;
720;21101256263;"Journal of Combinatorics";journal;"2150959X, 21563527";No;No;"International Press, Inc.";0,545;Q2;25;2977;74417;
721;19900191893;"Journal of Mathematical Inequalities";journal;"1846579X";No;No;"Element D.O.O.";0,543;Q2;90;2939;1501707;
722;21100832768;"Confluentes Mathematici";journal;"17937442, 17937434";No;No;"Institut Camille Jordan";0,542;Q2;1;2677;96387;
723;21101049680;"Extracta Mathematicae";journal;"26055686";Yes;Yes;"Instituto de Matematicas de la Universidad de Extremadura (IMUEX)";0,541;Q2;13;2719;106029;
724;26138;"Parallel Computing";journal;"01678191";No;No;"Elsevier B.V.";0,541;Q3;21;2826;567974;
725;21100199755;"Journal of Defense Modeling and Simulation";journal;"15485129, 1557380X";No;No;"SAGE Publications Inc.";0,536;Q2;64;2674;735402;
726;27205;"Game Studies";journal;"16047982";Yes;No;"Game Studies";0,535;Q2;19;2813;210970;
727;11200153520;"International Journal of Numerical Analysis and Modeling";journal;"17055105";No;No;"University of Alberta";0,535;Q2;36;3104;623840;
728;24357;"Journal of Experimental and Theoretical Artificial Intelligence";journal;"13623079, 0952813X";No;No;"Taylor and Francis Ltd.";0,535;Q3;107;2922;990605;
729;28503;"Journal of Symbolic Computation";journal;"07477171, 1095855X";No;No;"Academic Press";0,533;Q2;67;2955;1111071;
730;12441;"Open Systems and Information Dynamics";journal;"17937191, 12301612";No;No;"World Scientific";0,533;Q2;19;2816;298472;
731;23179;"Environmental and Ecological Statistics";journal;"13528505, 15733009";No;No;"Springer";0,532;Q2;49;2892;566866;
732;23838;"Journal of Applied Probability";journal;"00219002";No;No;"Cambridge University Press";0,532;Q2;96;3050;1159040;
733;21101248372;"Journal of Mathematical Study";journal;"26178702";No;No;"Global Science Press";0,532;Q2;30;2963;88904;
734;29663;"Journal of Theoretical Biology";journal;"10958541, 00225193";No;No;"Academic Press";0,532;Q2;169;3013;3326084;
735;21100889860;"Design Science";journal;"20534701";Yes;No;"Cambridge University Press";0,531;Q2;39;3052;488277;
736;11700154720;"International Journal of Number Theory";journal;"17937310, 17930421";No;No;"World Scientific Publishing Co. Pte Ltd";0,531;Q2;165;3012;1981891;
737;21101080469;"Partial Differential Equations and Applications";journal;"26622963, 26622971";No;No;"Springer International Publishing AG";0,531;Q2;35;2932;489628;
738;21100777482;"Analysis and Geometry in Metric Spaces";journal;"22993274";Yes;No;"Walter de Gruyter GmbH";0,530;Q2;17;3130;228500;
739;21100925825;"Investigations in Mathematics Learning";journal;"19477503, 24727466";No;No;"Routledge";0,529;Q2;35;2873;344748;
740;21100198432;"International Journal of Biomathematics";journal;"17935245, 17937159";No;No;"World Scientific";0,527;Q2;204;2924;1651995;
741;144698;"International Journal of Simulation Modelling";journal;"17264529";No;No;"Vienna University of Technology";0,527;Q2;61;3030;933100;
742;21100395701;"Journal of Complex Networks";journal;"20511310, 20511329";No;No;"Oxford University Press";0,525;Q2;50;2951;829293;
743;21100205990;"Opuscula Mathematica";journal;"23006919, 12329274";Yes;Yes;"Akademia Gorniczo-Hutnicza im. S. Staszica w Krakowie.";0,525;Q2;42;2964;613647;
744;13715;"Entropy";journal;"10994300";Yes;No;"Multidisciplinary Digital Publishing Institute (MDPI)";0,524;Q2;1125;2957;22940560;
745;7100153125;"Simulation in Healthcare";journal;"15592332, 1559713X";No;No;"Lippincott Williams and Wilkins Ltd.";0,524;Q2;108;3005;1244021;
746;26891;"Mathematical Population Studies";journal;"08898480, 1547724X";No;No;"Taylor and Francis Ltd.";0,523;Q2;13;2840;178906;
747;24599;"Computational Biology and Chemistry";journal;"14769271";No;No;"Elsevier Ltd";0,522;Q2;262;2904;2512319;
748;21101039441;"Cryptography";journal;"2410387X";Yes;No;"Multidisciplinary Digital Publishing Institute (MDPI)";0,522;Q2;57;2968;644013;
749;26527;"Fundamenta Mathematicae";journal;"17306329, 00162736";No;No;"Instytut Matematyczny";0,521;Q2;33;2959;716008;
750;24130;"Natural Resource Modeling";journal;"08908575, 19397445";No;No;"John Wiley and Sons Inc";0,521;Q2;25;2779;419659;
751;21100934093;"Journal of Econometric Methods";journal;"21566674";No;No;"Walter de Gruyter GmbH";0,520;Q2;13;2796;153789;
752;25301;"Bulletin of Symbolic Logic";journal;"10798986";No;No;"Cambridge University Press";0,519;Q2;16;2904;290442;
753;28704;"Modelling and Simulation in Materials Science and Engineering";journal;"09650393, 1361651X";No;No;"IOP Publishing Ltd.";0,519;Q2;171;3005;1724691;
754;24100;"Acta Arithmetica";journal;"17306264, 00651036";No;No;"Instytut Matematyczny";0,518;Q2;92;3052;1434314;
755;19600157008;"Inverse Problems and Imaging";journal;"19308345, 19308337";No;No;"American Institute of Mathematical Sciences";0,518;Q2;59;3021;885240;
756;24569;"Advances in Geometry";journal;"1615715X, 16157168";No;No;"Walter de Gruyter GmbH";0,517;Q2;37;2898;582518;
757;21101045272;"Journal of Applied and Numerical Optimization";journal;"25625535, 25625527";No;No;"Biemdas Academic Publishers";0,517;Q2;25;2968;320495;
758;25213;"Arkiv for Matematik";journal;"18712487, 00042080";No;No;"Springer Netherlands";0,516;Q2;15;2983;274481;
759;4700152491;"Computational Mathematics and Mathematical Physics";journal;"15556662, 09655425";No;No;"Pleiades Publishing";0,516;Q2;213;2923;2560750;
760;21101066160;"Mathematical Sciences";journal;"22517456, 20081359";No;No;"Springer Nature";0,516;Q2;50;2921;382657;
761;21101041416;"SeMA Journal";journal;"22817875, 22543902";No;No;"Springer Nature";0,516;Q2;45;2877;385583;
762;130116;"Theoretical Biology and Medical Modelling";journal;"17424682";Yes;No;"BioMed Central Ltd";0,516;Q2;0;2976;92264;
763;21100199795;"Algorithms";journal;"19994893";Yes;No;"Multidisciplinary Digital Publishing Institute (MDPI)";0,515;Q2;594;2905;6854949;
764;21101184513;"Compositionality";journal;"26314444";No;No;"Editorial Board of Compositionality";0,515;Q2;4;2946;11783;
765;26585;"Glasgow Mathematical Journal";journal;"1469509X, 00170895";No;No;"Cambridge University Press";0,515;Q2;37;2908;645625;
766;21100207001;"Discrete and Continuous Dynamical Systems - Series S";journal;"19371632, 19371179";No;No;"American Institute of Mathematical Sciences";0,514;Q2;180;2922;2845950;
767;21100228023;"Journal of Commutative Algebra";journal;"19390807, 19392346";No;No;"Rocky Mountain Mathematics Consortium";0,514;Q2;31;2950;527969;
768;27428;"Turkish Journal of Mathematics";journal;"13000098";Yes;No;"TUBITAK";0,514;Q2;77;2881;2290659;
769;23919;"Journal of Inverse and Ill-Posed Problems";journal;"09280219, 15693945";No;No;"Walter de Gruyter GmbH";0,513;Q2;70;2945;912923;
770;144935;"Statistical Modelling";journal;"1471082X";No;No;"SAGE Publications Ltd";0,513;Q2;45;3100;474247;
771;18031;"Wind and Structures, An International Journal";journal;"12266116";No;No;"Techno-Press";0,513;Q2;61;2866;1031858;
772;21101160584;"Mathematical Modelling and Control";journal;"27678946";Yes;Yes;"American Institute of Mathematical Sciences";0,512;Q2;36;2776;191519;
773;19700182651;"Russian Mathematics";journal;"1066369X, 1934810X";No;No;"Pleiades Publishing";0,512;Q2;92;2822;1419557;
774;28701;"Mathematical Physics Analysis and Geometry";journal;"13850172, 15729656";No;No;"Springer Netherlands";0,511;Q2;25;3021;513653;
775;21100825516;"Random Matrices: Theory and Application";journal;"20103263, 20103271";No;No;"World Scientific";0,511;Q2;25;2958;467378;
776;4000148707;"Explore";journal;"18787541, 15508307";No;No;"Elsevier Inc.";0,510;Q2;181;2826;1862163;
777;28074;"International Journal of Modern Physics D";journal;"02182718, 17936594";No;No;"World Scientific";0,510;Q2;112;3087;2670323;
778;21100945714;"Methods, Data, Analyses";journal;"21904936, 18646956";Yes;Yes;"GESIS - Leibniz Institute for the Social Sciences";0,510;Q2;12;3101;164344;
779;21100285045;"Azerbaijan Journal of Mathematics";journal;"22219501, 22186816";Yes;No;"Institute of Mathematics and Mechanics NAS of Azerbaijan";0,509;Q2;30;2834;419403;
